id,batch_id,source_table,reference_table,matching_algorithm,matched_data,status,confidence_score,created_at,matching_type
4732019,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22459, 'id_2': 22470, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'arie rizky jaya jl janti barat 3 no 28 b', 'combined_2': 'arie rizky jaya jl janti barat 3 no 28 b', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.665070+00:00,Self Match
4732018,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22462, 'id_2': 22465, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'ghanisa ridho indonesia sinergy  jalan mertojoyo blok s', 'combined_2': 'ghanisa ridho indonesia sinergy jl. mertojoyo blk. s', 'confidence': 0.9998250603675842, 'faiss_score': 0.8560150265693665, 'fuzzy_score': 96, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 96, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.663154+00:00,Self Match
4732017,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22465, 'id_2': 22462, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'ghanisa ridho indonesia sinergy jl. mertojoyo blk. s', 'combined_2': 'ghanisa ridho indonesia sinergy  jalan mertojoyo blok s', 'confidence': 0.9998250603675842, 'faiss_score': 0.8560150265693665, 'fuzzy_score': 96, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 96, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.660964+00:00,Self Match
4732016,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22470, 'id_2': 22459, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'arie rizky jaya jl janti barat 3 no 28 b', 'combined_2': 'arie rizky jaya jl janti barat 3 no 28 b', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.659894+00:00,Self Match
4732015,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22470, 'id_2': 22458, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'arie rizky jaya jl janti barat 3 no 28 b', 'combined_2': 'arie rizky jaya jl janti barat 3 no 28 b', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.658272+00:00,Self Match
4732014,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22459, 'id_2': 22458, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'arie rizky jaya jl janti barat 3 no 28 b', 'combined_2': 'arie rizky jaya jl janti barat 3 no 28 b', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.656678+00:00,Self Match
4732013,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 24802, 'id_2': 22410, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'nurul chasanah  jl lapangan brawijaya kav 53  ', 'combined_2': 'nurul chasanah  jl lapangan brawijaya kav 53', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.654516+00:00,Self Match
4732012,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22404, 'id_2': 22405, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'multi teknik solution  jalan pulosari i / 5', 'combined_2': 'multi teknik solution  jalan pulosari 1', 'confidence': 0.9998250603675842, 'faiss_score': 0.827189028263092, 'fuzzy_score': 95, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 95, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.652939+00:00,Self Match
4732011,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22405, 'id_2': 22404, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'multi teknik solution  jalan pulosari 1', 'combined_2': 'multi teknik solution  jalan pulosari i / 5', 'confidence': 0.9998250603675842, 'faiss_score': 0.827189028263092, 'fuzzy_score': 95, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 95, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.651306+00:00,Self Match
4732010,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 24178, 'id_2': 22400, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'mulia perum griya shanta h-204', 'combined_2': 'mulia perum griya shanta\nblok h-204', 'confidence': 0.9998250603675842, 'faiss_score': 0.8437569737434387, 'fuzzy_score': 92, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 92, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.649627+00:00,Self Match
4732009,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22395, 'id_2': 22394, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'barokah jl. teluk bayur no.152 rt.02 / rw.08', 'combined_2': 'barokah jl. teluk bayur no.152 rt.02 / rw.08 ', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.647992+00:00,Self Match
4732008,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22388, 'id_2': 22390, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'setyo joyo jl. gadang 8 no. 8', 'combined_2': 'setyo joyo jl. gadang 8 no.8', 'confidence': 0.9998250603675842, 'faiss_score': 0.9441909790039062, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.645738+00:00,Self Match
4732007,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22388, 'id_2': 22389, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'setyo joyo jl. gadang 8 no. 8', 'combined_2': 'setyo joyo jl. gadang 8 no.8 ', 'confidence': 0.9998250603675842, 'faiss_score': 0.9441909790039062, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.643518+00:00,Self Match
4732006,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22390, 'id_2': 22389, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'setyo joyo jl. gadang 8 no.8', 'combined_2': 'setyo joyo jl. gadang 8 no.8 ', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.641813+00:00,Self Match
4732005,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22390, 'id_2': 22388, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'setyo joyo jl. gadang 8 no.8', 'combined_2': 'setyo joyo jl. gadang 8 no. 8', 'confidence': 0.9998250603675842, 'faiss_score': 0.9441909790039062, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.639960+00:00,Self Match
4732004,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22389, 'id_2': 22388, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'setyo joyo jl. gadang 8 no.8 ', 'combined_2': 'setyo joyo jl. gadang 8 no. 8', 'confidence': 0.9998250603675842, 'faiss_score': 0.9441909790039062, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.637863+00:00,Self Match
4732003,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22374, 'id_2': 22375, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'hendra santoso jl. istana dieng tengah 3 no 21', 'combined_2': 'hendra santoso jl. istana dieng tengah 3 no 21 malang', 'confidence': 0.9998250603675842, 'faiss_score': 0.9064940214157104, 'fuzzy_score': 93, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 93, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.636226+00:00,Self Match
4732002,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22375, 'id_2': 22374, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'hendra santoso jl. istana dieng tengah 3 no 21 malang', 'combined_2': 'hendra santoso jl. istana dieng tengah 3 no 21', 'confidence': 0.9998250603675842, 'faiss_score': 0.9064940214157104, 'fuzzy_score': 93, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 93, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.634016+00:00,Self Match
4732001,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22310, 'id_2': 22347, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'fahriyah trevel dan wisata jl arumba indah cluster a1', 'combined_2': 'fahriyah trevel dan wisata jalan arumba indah cluster a1', 'confidence': 0.9998250603675842, 'faiss_score': 0.9198049902915955, 'fuzzy_score': 97, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 97, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.632107+00:00,Self Match
4732000,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22349, 'id_2': 22334, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'bumi merah berjaya royal janti residence c04', 'combined_2': 'bumi merah berjaya  royal janti residence c04', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.630437+00:00,Self Match
4731999,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22330, 'id_2': 22329, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'saraswati jl surakarta no 5', 'combined_2': 'saraswati jl surakarta no 5 ', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.628196+00:00,Self Match
4731998,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22309, 'id_2': 22322, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'edhi agustono perum puri kartika asri f/13 malang  kelurahan: arjowinangun kecamatan: kedungkandang kab/kota: kota malang provinsi: jawa timur  ', 'combined_2': 'edhi agustono perum puri kartika asri f/13 malang  kelurahan: arjowinangun kecamatan: kedungkandang kab/kota: kota malang provinsi: jawa timur ', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.626916+00:00,Self Match
4731997,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 23884, 'id_2': 22317, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'naufal sulthan jalan taman bungga merak no 52', 'combined_2': 'naufal sulthan jl. taman bunga merak no 52', 'confidence': 0.9998250603675842, 'faiss_score': 0.8431940078735352, 'fuzzy_score': 95, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 95, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.625300+00:00,Self Match
4731996,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22310, 'id_2': 22316, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'fahriyah trevel dan wisata jl arumba indah cluster a1', 'combined_2': 'fahriyah trevel dan wisata jalan arumba indah cluster a1', 'confidence': 0.9998250603675842, 'faiss_score': 0.9198049902915955, 'fuzzy_score': 97, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 97, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.623389+00:00,Self Match
4731995,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22347, 'id_2': 22316, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'fahriyah trevel dan wisata jalan arumba indah cluster a1', 'combined_2': 'fahriyah trevel dan wisata jalan arumba indah cluster a1', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.620475+00:00,Self Match
4731994,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22311, 'id_2': 22313, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'bintang multi teknologi jalan jakarta, no. 6, rt 01/ rw vii', 'combined_2': 'bintang multi teknologi jl. jakarta, no. 6, rt 01/ rw vii', 'confidence': 0.9998250603675842, 'faiss_score': 0.9139090180397034, 'fuzzy_score': 97, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 97, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.618305+00:00,Self Match
4731993,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22313, 'id_2': 22311, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'bintang multi teknologi jl. jakarta, no. 6, rt 01/ rw vii', 'combined_2': 'bintang multi teknologi jalan jakarta, no. 6, rt 01/ rw vii', 'confidence': 0.9998250603675842, 'faiss_score': 0.9139090180397034, 'fuzzy_score': 97, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 97, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.616304+00:00,Self Match
4731992,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22347, 'id_2': 22310, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'fahriyah trevel dan wisata jalan arumba indah cluster a1', 'combined_2': 'fahriyah trevel dan wisata jl arumba indah cluster a1', 'confidence': 0.9998250603675842, 'faiss_score': 0.9198049902915955, 'fuzzy_score': 97, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 97, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.612538+00:00,Self Match
4731991,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22316, 'id_2': 22310, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'fahriyah trevel dan wisata jalan arumba indah cluster a1', 'combined_2': 'fahriyah trevel dan wisata jl arumba indah cluster a1', 'confidence': 0.9998250603675842, 'faiss_score': 0.9198049902915955, 'fuzzy_score': 97, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 97, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.608484+00:00,Self Match
4731990,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22322, 'id_2': 22309, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'edhi agustono perum puri kartika asri f/13 malang  kelurahan: arjowinangun kecamatan: kedungkandang kab/kota: kota malang provinsi: jawa timur ', 'combined_2': 'edhi agustono perum puri kartika asri f/13 malang  kelurahan: arjowinangun kecamatan: kedungkandang kab/kota: kota malang provinsi: jawa timur  ', 'confidence': 0.9998250603675842, 'faiss_score': 1.0, 'fuzzy_score': 100, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 100, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.603933+00:00,Self Match
4731989,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22305, 'id_2': 22306, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'slamet suwaji jl teluk bayur no 113', 'combined_2': 'slamet suwaji jl teluk bayur 113', 'confidence': 0.9998250603675842, 'faiss_score': 0.9383170008659363, 'fuzzy_score': 96, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 96, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.599747+00:00,Self Match
4731988,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22306, 'id_2': 22305, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'slamet suwaji jl teluk bayur 113', 'combined_2': 'slamet suwaji jl teluk bayur no 113', 'confidence': 0.9998250603675842, 'faiss_score': 0.9383170008659363, 'fuzzy_score': 96, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 96, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.596222+00:00,Self Match
4731987,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 21176, 'id_2': 22295, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'octavia dwi kumala  jalan mayor jenderal m. t. haryono jl. mayjend panjaitan, penanggungan, klojen, ketawanggede, kecamatan lowokwaru, ketawanggede, kec. lowokwaru, kota malang, jawa timur 65113', 'combined_2': 'sandy maulana  jalan mayor jenderal m. t. haryono jl. mayjend panjaitan, penanggungan, klojen, ketawanggede, kecamatan lowokwaru, ketawanggede, kec. lowokwaru, kota malang, jawa timur 65113', 'confidence': 0.9998250603675842, 'faiss_score': 0.9459810256958008, 'fuzzy_score': 91, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 91, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.590144+00:00,Self Match
4731986,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 21555, 'id_2': 22295, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'joko setiawan  jalan mayor jenderal m. t. haryono jl. mayjend panjaitan, penanggungan, klojen, ketawanggede, kecamatan lowokwaru, ketawanggede, kec. lowokwaru, kota malang, jawa timur 65113', 'combined_2': 'sandy maulana  jalan mayor jenderal m. t. haryono jl. mayjend panjaitan, penanggungan, klojen, ketawanggede, kecamatan lowokwaru, ketawanggede, kec. lowokwaru, kota malang, jawa timur 65113', 'confidence': 0.9998250603675842, 'faiss_score': 0.9471650123596191, 'fuzzy_score': 94, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 94, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.585587+00:00,Self Match
4731985,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22921, 'id_2': 22295, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'insijah  jalan mayor jenderal m. t. haryono jl. mayjend panjaitan, penanggungan, klojen, ketawanggede, kecamatan lowokwaru, ketawanggede, kec. lowokwaru, kota malang, jawa timur 65113', 'combined_2': 'sandy maulana  jalan mayor jenderal m. t. haryono jl. mayjend panjaitan, penanggungan, klojen, ketawanggede, kecamatan lowokwaru, ketawanggede, kec. lowokwaru, kota malang, jawa timur 65113', 'confidence': 0.9998250603675842, 'faiss_score': 0.9596430063247681, 'fuzzy_score': 94, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 94, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.581238+00:00,Self Match
4731984,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22271, 'id_2': 22272, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'miftachul chasanah jl kh malik dalam 40/ a1 rt 01 rw 06 buring', 'combined_2': 'miftachul chasanah jl kh malik dalam 40/ a1 rt 01 rw 06 buring  r', 'confidence': 0.9998250603675842, 'faiss_score': 0.9913010001182556, 'fuzzy_score': 98, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 98, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.577469+00:00,Self Match
4731983,a805007c-d268-4847-a8da-0131c90e161d,tabel_kopindag_separuh,tabel_kopindag_separuh,COMBINED,"{'id_1': 22272, 'id_2': 22271, 'batch_id': 'a805007c-d268-4847-a8da-0131c90e161d', 'ambiguous': 0, 'predicted': 1, 'combined_1': 'miftachul chasanah jl kh malik dalam 40/ a1 rt 01 rw 06 buring  r', 'combined_2': 'miftachul chasanah jl kh malik dalam 40/ a1 rt 01 rw 06 buring', 'confidence': 0.9998250603675842, 'faiss_score': 0.9913010001182556, 'fuzzy_score': 98, 'source_table': 'tabel_kopindag_separuh', 'fuzzy_combined': 98, 'reference_table': 'tabel_kopindag_separuh', 'is_self_matching': True}",MATCH,0.999825060367584,2025-07-20 00:41:54.573481+00:00,Self Match
